,topic,all_reactions,comments,shares,interaction_sum,polarity,subjectivity
402,3,0.0,7.0,472.0,479,0.3637626262626263,0.6505050505050504
403,3,117.0,0.0,9.0,126,0.03333333333333332,0.24999999999999997
404,3,0.0,0.0,2.0,2,0.8,1.0
405,0,653.0,368.0,326.0,1347,0.0735210453960454,0.39484175734175736
406,3,127.0,0.0,19.0,146,-0.022222222222222227,0.45555555555555555
407,3,216.0,343.0,210.0,769,-0.009469696969696966,0.5271645021645023
408,2,113.0,0.0,31.0,144,0.22500000000000003,0.7208333333333333
409,2,113.0,0.0,31.0,144,0.22500000000000003,0.7208333333333333
410,3,0.0,11.0,9756.0,9767,-0.25,0.5
411,4,40.0,14.0,69.0,123,-0.25,0.125
412,2,158.0,72.0,44.0,274,0.2205128205128205,0.47014652014652014
413,2,54.0,0.0,4.0,58,-0.075,0.23125
414,0,0.0,78.0,6.0,84,0.10892857142857142,0.4571428571428572
415,1,0.0,0.0,0.0,0,-0.2,0.0
416,2,12.0,0.0,31.0,43,0.029596273291925452,0.4558117003769178
417,0,0.0,322.0,2021.0,2343,0.35000000000000003,0.7261904761904762
418,2,11.0,7.0,4.0,22,0.06284722222222222,0.29201388888888885
419,0,0.0,322.0,2021.0,2343,0.35000000000000003,0.7261904761904762
420,1,42.0,0.0,24.0,66,-0.014401515151515148,0.6139999999999999
421,4,94.0,78.0,805.0,977,0.08541666666666665,0.5095238095238096
422,0,0.0,2.0,655.0,657,0.0,0.05
423,3,169.0,1.0,47.0,217,-0.08134920634920635,0.7182946682946683
424,2,0.0,17.0,149.0,166,-0.019999999999999997,0.3826666666666666
425,4,279.0,38.0,25.0,342,0.10486111111111111,0.3867063492063492
426,3,0.0,1.0,0.0,1,0.1076530612244898,0.4520408163265306
427,3,0.0,97.0,14102.0,14199,0.07532467532467535,0.562049062049062
428,0,60.0,11.0,12.0,83,0.05000000000000001,0.6333333333333334
429,2,72.0,8.0,20.0,100,-0.075,0.23125
430,2,61.0,2.0,39.0,102,0.033333333333333326,0.16666666666666666
431,3,0.0,97.0,14102.0,14199,0.07532467532467535,0.562049062049062
432,3,21.0,7.0,1.0,29,0.5,0.5
433,1,15.0,1.0,32.0,48,0.07321428571428572,0.19642857142857142
434,3,0.0,2.0,213.0,215,0.0,0.0
435,0,794.0,72.0,34621.0,35487,0.13246753246753246,0.39935064935064934
436,4,142.0,29.0,198.0,369,0.16208333333333333,0.5191666666666668
437,3,33000.0,0.0,14102.0,47102,0.04602272727272727,0.586195286195286
438,2,0.0,55.0,39.0,94,-0.21666666666666667,0.875
439,3,50.0,57.0,180.0,287,0.10952380952380952,0.28690476190476194
440,3,5.0,2.0,4.0,11,0.1514285714285714,0.3242857142857143
441,0,0.0,18.0,1529.0,1547,0.28367346938775506,0.41581632653061223
442,2,11.0,0.0,1.0,12,0.0,0.0
443,0,58.0,20.0,47.0,125,0.052719047619047624,0.4200952380952381
444,3,50.0,0.0,39.0,89,-0.0413003663003663,0.5647083685545223
445,0,1000.0,0.0,710.0,1710,0.2525058275058275,0.5060023310023309
446,2,2400.0,18000.0,110865.0,131265,0.35,0.4
447,1,296.0,2.0,284.0,582,-0.012500000000000004,0.3375
448,4,44.0,0.0,314.0,358,-0.20000000000000004,0.8
449,1,0.0,22.0,86.0,108,-0.012500000000000011,1.0
450,1,110.0,32.0,114.0,256,-0.10104166666666667,0.41770833333333335
451,0,138.0,56.0,87.0,281,-0.1,0.1
452,0,6600.0,19000.0,1196.0,26796,0.11726190476190476,0.4166666666666667
453,4,0.0,6.0,491.0,497,0.0,1.0
454,3,0.0,18.0,23.0,41,0.23222222222222222,0.6344444444444444
455,3,285.0,0.0,6.0,291,0.31666666666666665,0.6888888888888889
456,3,0.0,28.0,848.0,876,-0.10370370370370373,0.21481481481481482
457,4,0.0,42.0,334.0,376,0.425,0.575
458,4,0.0,42.0,334.0,376,0.425,0.575
459,3,588.0,0.0,324.0,912,0.1061147186147186,0.38487373737373737
460,0,214.0,30.0,156.0,400,0.15158730158730158,0.5498677248677248
461,0,36000.0,68000.0,18053.0,122053,0.09523809523809523,0.7119047619047619
462,3,0.0,22.0,36.0,58,0.15454545454545454,0.6218181818181818
463,0,0.0,136.0,1604.0,1740,-0.060606060606060615,0.45075757575757586
464,0,36000.0,68000.0,18053.0,122053,0.09523809523809523,0.7119047619047619
465,3,0.0,114.0,709.0,823,0.24166666666666667,0.3416666666666666
466,3,33.0,28.0,195.0,256,0.24166666666666667,0.3416666666666666
467,3,30.0,28.0,369.0,427,0.24166666666666667,0.3416666666666666
468,1,2100.0,24000.0,10017.0,36117,0.0615873015873016,0.39904761904761904
469,1,62.0,136.0,995.0,1193,0.10000000000000002,0.36296296296296293
470,2,47.0,27.0,481.0,555,0.179469696969697,0.46416666666666667
471,1,0.0,9.0,86.0,95,0.028571428571428574,0.28928571428571426
472,0,602.0,11000.0,2089.0,13691,0.06229968861547808,0.4294744911521227
473,1,0.0,0.0,21.0,21,0.1,0.1125
474,0,71000.0,41000.0,30196.0,142196,0.09138655462184873,0.5618347338935573
475,2,5700.0,783.0,1834.0,8317,0.0022534013605442216,0.4612670068027211
476,2,157.0,40.0,65.0,262,-0.006033549783549786,0.44541396103896097
477,0,22.0,10.0,226.0,258,0.03409090909090909,0.271969696969697
478,0,370.0,429.0,1756.0,2555,-0.12453416149068325,0.5972049689440995
479,0,4200.0,470.0,7544.0,12214,0.09,0.365
480,2,0.0,3.0,0.0,3,0.0,0.0
481,0,203.0,0.0,6730.0,6933,0.12121212121212123,0.42424242424242425
482,2,0.0,0.0,485.0,485,0.2833333333333333,0.3833333333333333
483,2,0.0,24.0,197.0,221,0.2833333333333333,0.3833333333333333
484,2,0.0,11.0,976.0,987,0.2833333333333333,0.3833333333333333
485,2,0.0,80.0,538.0,618,0.2833333333333333,0.3833333333333333
486,2,0.0,0.0,485.0,485,0.2833333333333333,0.3833333333333333
487,2,0.0,162.0,764.0,926,0.2833333333333333,0.3833333333333333
488,0,538.0,153.0,1618.0,2309,0.09824675324675325,0.6228571428571428
489,3,182.0,0.0,105.0,287,0.0898088023088023,0.5631332118174224
490,0,41.0,1.0,91.0,133,0.07948717948717948,0.4538461538461538
491,0,74.0,0.0,67.0,141,0.13254464285714285,0.5232589285714286
492,2,0.0,2.0,8.0,10,0.0,0.0
493,2,0.0,2.0,8.0,10,0.0,0.0
494,0,6400.0,37000.0,569.0,43969,-0.018452380952380953,0.21785714285714283
495,3,523.0,130.0,655.0,1308,-0.125,0.375
496,3,0.0,52.0,25.0,77,-0.4333333333333334,0.7333333333333334
497,0,707.0,204.0,862.0,1773,0.140829346092504,0.385103668261563
498,1,242.0,212.0,269.0,723,0.13201058201058202,0.5433068783068784
499,0,0.0,58.0,254.0,312,0.05152777777777776,0.4811111111111111
500,0,459.0,266.0,612.0,1337,0.10366161616161614,0.4549021965688632
501,2,173.0,4.0,171.0,348,-0.5,1.0
502,2,173.0,4.0,171.0,348,-0.5,1.0
503,0,30000.0,13000.0,63038.0,106038,0.14102564102564102,0.344017094017094
504,0,2700.0,291.0,11735.0,14726,0.28181818181818186,0.5113636363636364
505,3,33.0,50.0,54.0,137,0.06773989898989899,0.40157828282828284
506,2,5.0,0.0,12.0,17,0.08333333333333334,0.5833333333333333
507,0,3.0,2.0,2.0,7,-0.0009427609427609426,0.376919191919192
508,2,1800.0,73.0,16.0,1889,0.03333333333333333,0.06666666666666667
509,3,220.0,0.0,139.0,359,-0.5095238095238095,0.7380952380952381
510,0,229.0,0.0,182.0,411,0.04242424242424243,0.34848484848484845
511,0,21000.0,9.0,145803.0,166812,0.32222222222222224,0.7388888888888889
512,0,15000.0,41000.0,68993.0,124993,0.22037037037037036,0.6148148148148148
513,3,55.0,16.0,6.0,77,0.264,0.533
514,0,30.0,9.0,232.0,271,0.13999999999999996,0.6799999999999999
515,0,33000.0,0.0,69005.0,102005,0.3213768115942029,0.5025362318840579
516,0,240.0,0.0,990.0,1230,0.0,0.0
517,0,568.0,515.0,1642.0,2725,0.5249999999999999,0.5750000000000001
518,0,311.0,0.0,431.0,742,0.11363636363636363,0.2727272727272727
519,2,36.0,12.0,2.0,50,-0.024999999999999994,0.3
520,3,0.0,0.0,40.0,40,-0.008333333333333352,0.4361111111111111
521,0,98.0,44.0,7.0,149,0.0462274531024531,0.4062409812409813
522,0,23.0,2.0,10.0,35,-0.4,0.6
523,0,1.0,0.0,0.0,1,0.11742857142857141,0.5397142857142858
524,1,599.0,0.0,647.0,1246,0.041176470588235294,0.5882352941176471
525,1,446.0,0.0,507.0,953,0.041176470588235294,0.5882352941176471
526,1,375.0,0.0,379.0,754,0.04333333333333334,0.5733333333333334
527,0,88.0,7.0,86.0,181,-0.033333333333333326,0.6666666666666667
528,0,7300.0,38000.0,5682.0,50982,0.0,0.5
529,0,9.0,0.0,0.0,9,-0.5,0.3
530,0,2800.0,251.0,2319.0,5370,0.11224489795918366,0.5146258503401361
531,3,35.0,0.0,22.0,57,0.05597222222222222,0.3829967948717948
532,2,415.0,20.0,8883.0,9318,-0.025,0.075
533,0,0.0,33.0,205.0,238,-0.08750000000000001,0.3875
534,0,0.0,541.0,2033.0,2574,-0.019999999999999997,0.185
535,0,188.0,14.0,225.0,427,0.0033011998289776095,0.45436908770242085
536,1,3700.0,1000.0,1588.0,6288,0.1723622782446312,0.4543884220354808
537,0,46.0,18.0,32.0,96,0.0,0.07692307692307693
538,0,57.0,0.0,29.0,86,0.11420073753407085,0.3481657848324515
539,0,36.0,3.0,33.0,72,0.06450320512820515,0.4977556471306472
540,2,35.0,35.0,53.0,123,0.06462121212121215,0.39750721500721503
541,3,35000.0,0.0,725514.0,760514,0.03333333333333333,0.06666666666666667
542,2,48.0,42.0,13.0,103,-0.00976239669421488,0.3898071625344352
543,0,13000.0,384.0,1363.0,14747,0.15000000000000002,0.7
544,0,707.0,204.0,862.0,1773,0.140829346092504,0.385103668261563
545,2,97.0,41.0,273.0,411,0.2833333333333333,0.3833333333333333
546,0,361.0,2.0,4337.0,4700,0.032053089029833205,0.43554733380314775
547,3,155.0,9.0,527.0,691,0.0,0.06666666666666667
548,2,43.0,0.0,4717.0,4760,-0.02121212121212122,0.8333333333333334
549,3,107.0,14.0,80.0,201,-0.0413003663003663,0.5647083685545223
550,0,1.0,0.0,0.0,1,0.22727272727272727,0.5454545454545454
551,0,4600.0,480.0,3005.0,8085,0.10181818181818181,0.47532342657342663
552,0,0.0,136.0,157.0,293,0.13165374677002584,0.4361757105943152
553,3,0.0,0.0,19.0,19,0.575,0.8
554,3,305.0,41.0,245.0,591,-0.20833333333333334,0.6583333333333333
555,4,0.0,29.0,383.0,412,0.13125,0.2625
556,0,5.0,1.0,6.0,12,-0.30000000000000004,0.5
557,1,685.0,81.0,69.0,835,0.0,1.0
558,0,56.0,0.0,29.0,85,0.11420073753407085,0.3481657848324515
559,0,0.0,20.0,246.0,266,0.09416666666666669,0.27130952380952383
560,2,19.0,0.0,7.0,26,0.1053030303030303,0.3405723905723906
