,screen_name,en_astroturf,en_fake_follower,en_financial,en_other,en_overall,en_self_declared,en_spammer,astroturf,fake_follower,financial,other,overall,self_declared,spammer,en_cap,universal_cap
144,@RepBobbyRush,0.34,0.09,0.0,0.33,0.34,0.0,0.0,0.22,0.13,0.0,0.19,0.77,0.0,0.0,0.7874002196908744,0.813043153461001
145,@ThierryHR,0.01,0.15,0.12,0.35,0.16,0.0,0.08,0.01,0.02,0.02,0.0,0.03,0.0,0.0,0.621687023966582,0.28846389695411967
146,@BBMPCOMM,0.02,0.3,0.04,0.73,0.73,0.6,0.02,0.02,0.18,0.01,0.87,0.87,0.69,0.02,0.7998362042473794,0.8474634546636374
147,@wilfredocasaso2,0.03,0.67,0.22,0.81,0.81,0.52,0.32,0.04,0.56,0.19,0.67,0.67,0.44,0.24,0.816204310368583,0.8055586579935085
148,@AntoineLeGENTIL,0.21,0.13,0.0,0.5,0.33,0.02,0.01,0.14,0.0,0.0,0.09,0.09,0.0,0.0,0.7852210697594887,0.4658392474232361
149,@HafizJa04188954,0.03,0.34,0.07,0.43,0.41,0.0,0.16,0.05,0.27,0.03,0.36,0.27,0.01,0.19,0.7952555385005927,0.7733457112766196
150,@SSalud_mx,0.07,0.06,0.0,0.8,0.8,0.17,0.02,0.01,0.01,0.02,0.63,0.63,0.24,0.01,0.812935016236137,0.8052176344738626
151,@SAI_org,0.19,0.33,0.0,0.57,0.35,0.03,0.01,0.07,0.16,0.0,0.52,0.34,0.0,0.01,0.7892294694438972,0.7966241294741505
152,@SukhdevDhand,0.45,0.3,0.0,0.59,0.36,0.0,0.07,0.44,0.35,0.0,0.37,0.24,0.0,0.03,0.7907586934369296,0.7527121552274618
153,@iashutosh23,0.12,0.07,0.0,0.31,0.13,0.0,0.01,0.12,0.02,0.0,0.06,0.18,0.0,0.01,0.5539725719744064,0.6784864269642225
154,@drharshvardhan,0.12,0.02,0.0,0.46,0.43,0.0,0.0,0.04,0.0,0.0,0.37,0.36,0.0,0.0,0.7961080923981387,0.799570188835745
155,@CaiVirtual,0.0,0.04,0.0,0.59,0.34,0.0,0.0,0.03,0.03,0.0,0.33,0.4,0.0,0.0,0.7874002196908744,0.8030212452554465
156,@ianbremmer,0.22,0.09,0.0,0.23,0.06,0.02,0.01,0.09,0.04,0.0,0.36,0.31,0.0,0.0,0.36264564124632276,0.7897432630001835
157,@srinivasiyc,0.31,0.18,0.0,0.51,0.39,0.0,0.0,0.2,0.16,0.0,0.33,0.35,0.0,0.0,0.7939576449836836,0.7982287282125168
158,@JuanMa_Moreno,0.31,0.1,0.0,0.68,0.68,0.03,0.0,0.21,0.19,0.0,0.55,0.38,0.0,0.0,0.797075908158591,0.801617083559931
159,@deepolice12,0.25,0.02,0.0,0.29,0.21,0.01,0.0,0.18,0.08,0.01,0.35,0.2,0.02,0.0,0.7053377817049258,0.7089830786080018
160,@drkhaled_2003,0.11,0.21,0.03,0.7,0.28,0.04,0.01,0.06,0.09,0.0,0.23,0.07,0.0,0.01,0.7668769621923945,0.40673978557586005
161,@williamsdavila,0.33,0.19,0.01,0.57,0.57,0.01,0.01,0.35,0.21,0.02,0.36,0.4,0.0,0.0,0.7969290189014606,0.8030212452554465
162,@JotaHacheBe,0.08,0.08,0.01,0.45,0.18,0.02,0.01,0.07,0.17,0.0,0.2,0.06,0.03,0.0,0.659646495284545,0.37678996390568303
